"Date","Key 1","Key 2","Key 3","Value","HSE area","Key"
2020-04-13,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-13,"Age Group","Unknown","Died",0,NA,NA
2020-04-12,"Age Group","<5","Total",56,NA,NA
2020-04-12,"Age Group","<5","Hospitalised",12,NA,NA
2020-04-12,"Age Group","<5","In ICU",0,NA,NA
2020-04-12,"Age Group","<5","Died",0,NA,NA
2020-04-12,"Age Group","5-14","Total",81,NA,NA
2020-04-12,"Age Group","5-14","Hospitalised",5,NA,NA
2020-04-12,"Age Group","5-14","In ICU",1,NA,NA
2020-04-12,"Age Group","5-14","Died",0,NA,NA
2020-04-12,"Age Group","15-24","Total",674,NA,NA
2020-04-12,"Age Group","15-24","Hospitalised",43,NA,NA
2020-04-12,"Age Group","15-24","In ICU",3,NA,NA
2020-04-12,"Age Group","15-24","Died",0,NA,NA
2020-04-12,"Age Group","25-34","Total",1805,NA,NA
2020-04-12,"Age Group","25-34","Hospitalised",127,NA,NA
2020-04-12,"Age Group","25-34","In ICU",9,NA,NA
2020-04-12,"Age Group","25-34","Died",3,NA,NA
2020-04-12,"Age Group","35-44","Total",1927,NA,NA
2020-04-12,"Age Group","35-44","Hospitalised",154,NA,NA
2020-04-12,"Age Group","35-44","In ICU",18,NA,NA
2020-04-12,"Age Group","35-44","Died",8,NA,NA
2020-04-12,"Age Group","45-54","Total",1983,NA,NA
2020-04-12,"Age Group","45-54","Hospitalised",278,NA,NA
2020-04-12,"Age Group","45-54","In ICU",64,NA,NA
2020-04-12,"Age Group","45-54","Died",7,NA,NA
2020-04-12,"Age Group","55-64","Total",1522,NA,NA
2020-04-12,"Age Group","55-64","Hospitalised",293,NA,NA
2020-04-12,"Age Group","55-64","In ICU",74,NA,NA
2020-04-12,"Age Group","55-64","Died",18,NA,NA
2020-04-12,"Age Group","65+","Total",2316,NA,NA
2020-04-12,"Age Group","65+","Hospitalised",989,NA,NA
2020-04-12,"Age Group","65+","In ICU",106,NA,NA
2020-04-12,"Age Group","65+","Died",359,NA,NA
2020-04-12,"Age Group","Unknown","Total",21,NA,NA
2020-04-12,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-12,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-12,"Age Group","Unknown","Died",0,NA,NA
2020-04-11,"Age Group","<5","Total",48,NA,NA
2020-04-11,"Age Group","<5","Hospitalised",11,NA,NA
2020-04-11,"Age Group","<5","In ICU",0,NA,NA
2020-04-11,"Age Group","<5","Died",0,NA,NA
2020-04-11,"Age Group","5-14","Total",67,NA,NA
2020-04-11,"Age Group","5-14","Hospitalised",5,NA,NA
2020-04-11,"Age Group","5-14","In ICU",1,NA,NA
2020-04-11,"Age Group","5-14","Died",0,NA,NA
2020-04-11,"Age Group","15-24","Total",598,NA,NA
2020-04-11,"Age Group","15-24","Hospitalised",44,NA,NA
2020-04-11,"Age Group","15-24","In ICU",3,NA,NA
2020-04-11,"Age Group","15-24","Died",0,NA,NA
2020-04-11,"Age Group","25-34","Total",1647,NA,NA
2020-04-11,"Age Group","25-34","Hospitalised",125,NA,NA
2020-04-11,"Age Group","25-34","In ICU",9,NA,NA
2020-04-11,"Age Group","25-34","Died",3,NA,NA
2020-04-11,"Age Group","35-44","Total",1757,NA,NA
2020-04-11,"Age Group","35-44","Hospitalised",150,NA,NA
2020-04-11,"Age Group","35-44","In ICU",16,NA,NA
2020-04-11,"Age Group","35-44","Died",8,NA,NA
2020-04-11,"Age Group","45-54","Total",1812,NA,NA
2020-04-11,"Age Group","45-54","Hospitalised",272,NA,NA
2020-04-11,"Age Group","45-54","In ICU",62,NA,NA
2020-04-11,"Age Group","45-54","Died",7,NA,NA
2020-04-11,"Age Group","55-64","Total",1411,NA,NA
2020-04-11,"Age Group","55-64","Hospitalised",287,NA,NA
2020-04-11,"Age Group","55-64","In ICU",73,NA,NA
2020-04-11,"Age Group","55-64","Died",18,NA,NA
2020-04-11,"Age Group","65+","Total",2123,NA,NA
2020-04-11,"Age Group","65+","Hospitalised",953,NA,NA
2020-04-11,"Age Group","65+","In ICU",104,NA,NA
2020-04-11,"Age Group","65+","Died",326,NA,NA
2020-04-11,"Age Group","Unknown","Total",21,NA,NA
2020-04-11,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-11,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-11,"Age Group","Unknown","Died",0,NA,NA
2020-04-10,"Age Group","<5","Total",45,NA,NA
2020-04-10,"Age Group","<5","Hospitalised",10,NA,NA
2020-04-10,"Age Group","<5","In ICU",0,NA,NA
2020-04-10,"Age Group","<5","Died",0,NA,NA
2020-04-10,"Age Group","5-14","Total",56,NA,NA
2020-04-10,"Age Group","5-14","Hospitalised",5,NA,NA
2020-04-10,"Age Group","5-14","In ICU",1,NA,NA
2020-04-10,"Age Group","5-14","Died",0,NA,NA
2020-04-10,"Age Group","15-24","Total",528,NA,NA
2020-04-10,"Age Group","15-24","Hospitalised",43,NA,NA
2020-04-10,"Age Group","15-24","In ICU",3,NA,NA
2020-04-10,"Age Group","15-24","Died",0,NA,NA
2020-04-10,"Age Group","25-34","Total",1479,NA,NA
2020-04-10,"Age Group","25-34","Hospitalised",123,NA,NA
2020-04-10,"Age Group","25-34","In ICU",10,NA,NA
2020-04-10,"Age Group","25-34","Died",2,NA,NA
2020-04-10,"Age Group","35-44","Total",1558,NA,NA
2020-04-10,"Age Group","35-44","Hospitalised",146,NA,NA
2020-04-10,"Age Group","35-44","In ICU",16,NA,NA
2020-04-10,"Age Group","35-44","Died",7,NA,NA
2020-04-10,"Age Group","45-54","Total",1609,NA,NA
2020-04-10,"Age Group","45-54","Hospitalised",263,NA,NA
2020-04-10,"Age Group","45-54","In ICU",60,NA,NA
2020-04-10,"Age Group","45-54","Died",7,NA,NA
2020-04-10,"Age Group","55-64","Total",1251,NA,NA
2020-04-10,"Age Group","55-64","Hospitalised",279,NA,NA
2020-04-10,"Age Group","55-64","In ICU",71,NA,NA
2020-04-10,"Age Group","55-64","Died",15,NA,NA
2020-04-10,"Age Group","65+","Total",1951,NA,NA
2020-04-10,"Age Group","65+","Hospitalised",906,NA,NA
2020-04-10,"Age Group","65+","In ICU",100,NA,NA
2020-04-10,"Age Group","65+","Died",298,NA,NA
2020-04-10,"Age Group","Unknown","Total",19,NA,NA
2020-04-10,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-10,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-10,"Age Group","Unknown","Died",0,NA,NA
2020-04-09,"Age Group","<5","Total",40,NA,NA
2020-04-09,"Age Group","<5","Hospitalised",10,NA,NA
2020-04-09,"Age Group","<5","In ICU",0,NA,NA
2020-04-09,"Age Group","<5","Died",0,NA,NA
2020-04-09,"Age Group","5-14","Total",52,NA,NA
2020-04-09,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-09,"Age Group","5-14","In ICU",1,NA,NA
2020-04-09,"Age Group","5-14","Died",0,NA,NA
2020-04-09,"Age Group","15-24","Total",473,NA,NA
2020-04-09,"Age Group","15-24","Hospitalised",41,NA,NA
2020-04-09,"Age Group","15-24","In ICU",3,NA,NA
2020-04-09,"Age Group","15-24","Died",0,NA,NA
2020-04-09,"Age Group","25-34","Total",1343,NA,NA
2020-04-09,"Age Group","25-34","Hospitalised",119,NA,NA
2020-04-09,"Age Group","25-34","In ICU",9,NA,NA
2020-04-09,"Age Group","25-34","Died",2,NA,NA
2020-04-09,"Age Group","35-44","Total",1418,NA,NA
2020-04-09,"Age Group","35-44","Hospitalised",144,NA,NA
2020-04-09,"Age Group","35-44","In ICU",15,NA,NA
2020-04-09,"Age Group","35-44","Died",6,NA,NA
2020-04-09,"Age Group","45-54","Total",1479,NA,NA
2020-04-09,"Age Group","45-54","Hospitalised",256,NA,NA
2020-04-09,"Age Group","45-54","In ICU",59,NA,NA
2020-04-09,"Age Group","45-54","Died",7,NA,NA
2020-04-09,"Age Group","55-64","Total",1138,NA,NA
2020-04-09,"Age Group","55-64","Hospitalised",271,NA,NA
2020-04-09,"Age Group","55-64","In ICU",70,NA,NA
2020-04-09,"Age Group","55-64","Died",14,NA,NA
2020-04-09,"Age Group","65+","Total",1825,NA,NA
2020-04-09,"Age Group","65+","Hospitalised",871,NA,NA
2020-04-09,"Age Group","65+","In ICU",96,NA,NA
2020-04-09,"Age Group","65+","Died",285,NA,NA
2020-04-09,"Age Group","Unknown","Total",19,NA,NA
2020-04-09,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-09,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-09,"Age Group","Unknown","Died",0,NA,NA
2020-04-08,"Age Group","<5","Total",36,NA,NA
2020-04-08,"Age Group","<5","Hospitalised",10,NA,NA
2020-04-08,"Age Group","<5","In ICU",0,NA,NA
2020-04-08,"Age Group","<5","Died",0,NA,NA
2020-04-08,"Age Group","5-14","Total",45,NA,NA
2020-04-08,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-08,"Age Group","5-14","In ICU",1,NA,NA
2020-04-08,"Age Group","5-14","Died",0,NA,NA
2020-04-08,"Age Group","15-24","Total",423,NA,NA
2020-04-08,"Age Group","15-24","Hospitalised",39,NA,NA
2020-04-08,"Age Group","15-24","In ICU",3,NA,NA
2020-04-08,"Age Group","15-24","Died",0,NA,NA
2020-04-08,"Age Group","25-34","Total",1220,NA,NA
2020-04-08,"Age Group","25-34","Hospitalised",115,NA,NA
2020-04-08,"Age Group","25-34","In ICU",9,NA,NA
2020-04-08,"Age Group","25-34","Died",2,NA,NA
2020-04-08,"Age Group","35-44","Total",1304,NA,NA
2020-04-08,"Age Group","35-44","Hospitalised",137,NA,NA
2020-04-08,"Age Group","35-44","In ICU",13,NA,NA
2020-04-08,"Age Group","35-44","Died",4,NA,NA
2020-04-08,"Age Group","45-54","Total",1339,NA,NA
2020-04-08,"Age Group","45-54","Hospitalised",249,NA,NA
2020-04-08,"Age Group","45-54","In ICU",58,NA,NA
2020-04-08,"Age Group","45-54","Died",7,NA,NA
2020-04-08,"Age Group","55-64","Total",1015,NA,NA
2020-04-08,"Age Group","55-64","Hospitalised",256,NA,NA
2020-04-08,"Age Group","55-64","In ICU",69,NA,NA
2020-04-08,"Age Group","55-64","Died",13,NA,NA
2020-04-08,"Age Group","65+","Total",1670,NA,NA
2020-04-08,"Age Group","65+","Hospitalised",819,NA,NA
2020-04-08,"Age Group","65+","In ICU",91,NA,NA
2020-04-08,"Age Group","65+","Died",257,NA,NA
2020-04-08,"Age Group","Unknown","Total",19,NA,NA
2020-04-08,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-08,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-08,"Age Group","Unknown","Died",0,NA,NA
2020-04-07,"Age Group","<5","Total",33,NA,NA
2020-04-07,"Age Group","<5","Hospitalised",9,NA,NA
2020-04-07,"Age Group","<5","In ICU",0,NA,NA
2020-04-07,"Age Group","<5","Died",0,NA,NA
2020-04-07,"Age Group","5-14","Total",43,NA,NA
2020-04-07,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-07,"Age Group","5-14","In ICU",1,NA,NA
2020-04-07,"Age Group","5-14","Died",0,NA,NA
2020-04-07,"Age Group","15-24","Total",384,NA,NA
2020-04-07,"Age Group","15-24","Hospitalised",37,NA,NA
2020-04-07,"Age Group","15-24","In ICU",2,NA,NA
2020-04-07,"Age Group","15-24","Died",0,NA,NA
2020-04-07,"Age Group","25-34","Total",1103,NA,NA
2020-04-07,"Age Group","25-34","Hospitalised",103,NA,NA
2020-04-07,"Age Group","25-34","In ICU",9,NA,NA
2020-04-07,"Age Group","25-34","Died",2,NA,NA
2020-04-07,"Age Group","35-44","Total",1176,NA,NA
2020-04-07,"Age Group","35-44","Hospitalised",130,NA,NA
2020-04-07,"Age Group","35-44","In ICU",12,NA,NA
2020-04-07,"Age Group","35-44","Died",4,NA,NA
2020-04-07,"Age Group","45-54","Total",1219,NA,NA
2020-04-07,"Age Group","45-54","Hospitalised",231,NA,NA
2020-04-07,"Age Group","45-54","In ICU",56,NA,NA
2020-04-07,"Age Group","45-54","Died",8,NA,NA
2020-04-07,"Age Group","55-64","Total",922,NA,NA
2020-04-07,"Age Group","55-64","Hospitalised",237,NA,NA
2020-04-07,"Age Group","55-64","In ICU",65,NA,NA
2020-04-07,"Age Group","55-64","Died",12,NA,NA
2020-04-07,"Age Group","65+","Total",1544,NA,NA
2020-04-07,"Age Group","65+","Hospitalised",768,NA,NA
2020-04-07,"Age Group","65+","In ICU",85,NA,NA
2020-04-07,"Age Group","65+","Died",231,NA,NA
2020-04-07,"Age Group","Unknown","Total",20,NA,NA
2020-04-07,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-07,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-07,"Age Group","Unknown","Died",0,NA,NA
2020-04-06,"Age Group","<5","Total",30,NA,NA
2020-04-06,"Age Group","<5","Hospitalised",7,NA,NA
2020-04-06,"Age Group","<5","In ICU",0,NA,NA
2020-04-06,"Age Group","<5","Died",0,NA,NA
2020-04-06,"Age Group","5-14","Total",42,NA,NA
2020-04-06,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-06,"Age Group","5-14","In ICU",1,NA,NA
2020-04-06,"Age Group","5-14","Died",0,NA,NA
2020-04-06,"Age Group","15-24","Total",364,NA,NA
2020-04-06,"Age Group","15-24","Hospitalised",37,NA,NA
2020-04-06,"Age Group","15-24","In ICU",2,NA,NA
2020-04-06,"Age Group","15-24","Died",0,NA,NA
2020-04-06,"Age Group","25-34","Total",1010,NA,NA
2020-04-06,"Age Group","25-34","Hospitalised",102,NA,NA
2020-04-06,"Age Group","25-34","In ICU",10,NA,NA
2020-04-06,"Age Group","25-34","Died",2,NA,NA
2020-04-06,"Age Group","35-44","Total",1111,NA,NA
2020-04-06,"Age Group","35-44","Hospitalised",127,NA,NA
2020-04-06,"Age Group","35-44","In ICU",13,NA,NA
2020-04-06,"Age Group","35-44","Died",3,NA,NA
2020-04-06,"Age Group","45-54","Total",1118,NA,NA
2020-04-06,"Age Group","45-54","Hospitalised",224,NA,NA
2020-04-06,"Age Group","45-54","In ICU",54,NA,NA
2020-04-06,"Age Group","45-54","Died",7,NA,NA
2020-04-06,"Age Group","55-64","Total",847,NA,NA
2020-04-06,"Age Group","55-64","Hospitalised",230,NA,NA
2020-04-06,"Age Group","55-64","In ICU",63,NA,NA
2020-04-06,"Age Group","55-64","Died",11,NA,NA
2020-04-06,"Age Group","65+","Total",1442,NA,NA
2020-04-06,"Age Group","65+","Hospitalised",739,NA,NA
2020-04-06,"Age Group","65+","In ICU",81,NA,NA
2020-04-06,"Age Group","65+","Died",200,NA,NA
2020-04-06,"Age Group","Unknown","Total",17,NA,NA
2020-04-06,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-06,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-06,"Age Group","Unknown","Died",0,NA,NA
2020-04-05,"Age Group","<5","Total",30,NA,NA
2020-04-05,"Age Group","<5","Hospitalised",7,NA,NA
2020-04-05,"Age Group","<5","In ICU",0,NA,NA
2020-04-05,"Age Group","<5","Died",0,NA,NA
2020-04-05,"Age Group","5-14","Total",39,NA,NA
2020-04-05,"Age Group","5-14","Hospitalised",3,NA,NA
2020-04-05,"Age Group","5-14","In ICU",1,NA,NA
2020-04-05,"Age Group","5-14","Died",0,NA,NA
2020-04-05,"Age Group","15-24","Total",347,NA,NA
2020-04-05,"Age Group","15-24","Hospitalised",36,NA,NA
2020-04-05,"Age Group","15-24","In ICU",2,NA,NA
2020-04-05,"Age Group","15-24","Died",0,NA,NA
2020-04-05,"Age Group","25-34","Total",948,NA,NA
2020-04-05,"Age Group","25-34","Hospitalised",96,NA,NA
2020-04-05,"Age Group","25-34","In ICU",9,NA,NA
2020-04-05,"Age Group","25-34","Died",2,NA,NA
2020-04-05,"Age Group","35-44","Total",1044,NA,NA
2020-04-05,"Age Group","35-44","Hospitalised",116,NA,NA
2020-04-05,"Age Group","35-44","In ICU",12,NA,NA
2020-04-05,"Age Group","35-44","Died",2,NA,NA
2020-04-05,"Age Group","45-54","Total",1048,NA,NA
2020-04-05,"Age Group","45-54","Hospitalised",201,NA,NA
2020-04-05,"Age Group","45-54","In ICU",46,NA,NA
2020-04-05,"Age Group","45-54","Died",6,NA,NA
2020-04-05,"Age Group","55-64","Total",794,NA,NA
2020-04-05,"Age Group","55-64","Hospitalised",207,NA,NA
2020-04-05,"Age Group","55-64","In ICU",50,NA,NA
2020-04-05,"Age Group","55-64","Died",9,NA,NA
2020-04-05,"Age Group","65+","Total",1326,NA,NA
2020-04-05,"Age Group","65+","Hospitalised",677,NA,NA
2020-04-05,"Age Group","65+","In ICU",74,NA,NA
2020-04-05,"Age Group","65+","Died",185,NA,NA
2020-04-05,"Age Group","Unknown","Total",17,NA,NA
2020-04-05,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-05,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-05,"Age Group","Unknown","Died",0,NA,NA
2020-04-04,"Age Group","<5","Total",24,NA,NA
2020-04-04,"Age Group","<5","Hospitalised",3,NA,NA
2020-04-04,"Age Group","<5","In ICU",0,NA,NA
2020-04-04,"Age Group","<5","Died",0,NA,NA
2020-04-04,"Age Group","5-14","Total",36,NA,NA
2020-04-04,"Age Group","5-14","Hospitalised",7,NA,NA
2020-04-04,"Age Group","5-14","In ICU",1,NA,NA
2020-04-04,"Age Group","5-14","Died",0,NA,NA
2020-04-04,"Age Group","15-24","Total",287,NA,NA
2020-04-04,"Age Group","15-24","Hospitalised",35,NA,NA
2020-04-04,"Age Group","15-24","In ICU",1,NA,NA
2020-04-04,"Age Group","15-24","Died",0,NA,NA
2020-04-04,"Age Group","25-34","Total",820,NA,NA
2020-04-04,"Age Group","25-34","Hospitalised",93,NA,NA
2020-04-04,"Age Group","25-34","In ICU",7,NA,NA
2020-04-04,"Age Group","25-34","Died",2,NA,NA
2020-04-04,"Age Group","35-44","Total",902,NA,NA
2020-04-04,"Age Group","35-44","Hospitalised",111,NA,NA
2020-04-04,"Age Group","35-44","In ICU",9,NA,NA
2020-04-04,"Age Group","35-44","Died",1,NA,NA
2020-04-04,"Age Group","45-54","Total",907,NA,NA
2020-04-04,"Age Group","45-54","Hospitalised",188,NA,NA
2020-04-04,"Age Group","45-54","In ICU",42,NA,NA
2020-04-04,"Age Group","45-54","Died",4,NA,NA
2020-04-04,"Age Group","55-64","Total",697,NA,NA
2020-04-04,"Age Group","55-64","Hospitalised",191,NA,NA
2020-04-04,"Age Group","55-64","In ICU",43,NA,NA
2020-04-04,"Age Group","55-64","Died",7,NA,NA
2020-04-04,"Age Group","65+","Total",1229,NA,NA
2020-04-04,"Age Group","65+","Hospitalised",635,NA,NA
2020-04-04,"Age Group","65+","In ICU",66,NA,NA
2020-04-04,"Age Group","65+","Died",153,NA,NA
2020-04-04,"Age Group","Unknown","Total",14,NA,NA
2020-04-04,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-04,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-04,"Age Group","Unknown","Died",0,NA,NA
2020-04-03,"Age Group","<5","Total",24,NA,NA
2020-04-03,"Age Group","<5","Hospitalised",7,NA,NA
2020-04-03,"Age Group","<5","In ICU",0,NA,NA
2020-04-03,"Age Group","<5","Died",0,NA,NA
2020-04-03,"Age Group","5-14","Total",35,NA,NA
2020-04-03,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-03,"Age Group","5-14","In ICU",1,NA,NA
2020-04-03,"Age Group","5-14","Died",0,NA,NA
2020-04-03,"Age Group","15-24","Total",270,NA,NA
2020-04-03,"Age Group","15-24","Hospitalised",35,NA,NA
2020-04-03,"Age Group","15-24","In ICU",1,NA,NA
2020-04-03,"Age Group","15-24","Died",0,NA,NA
2020-04-03,"Age Group","25-34","Total",748,NA,NA
2020-04-03,"Age Group","25-34","Hospitalised",88,NA,NA
2020-04-03,"Age Group","25-34","In ICU",7,NA,NA
2020-04-03,"Age Group","25-34","Died",2,NA,NA
2020-04-03,"Age Group","35-44","Total",808,NA,NA
2020-04-03,"Age Group","35-44","Hospitalised",106,NA,NA
2020-04-03,"Age Group","35-44","In ICU",9,NA,NA
2020-04-03,"Age Group","35-44","Died",1,NA,NA
2020-04-03,"Age Group","45-54","Total",830,NA,NA
2020-04-03,"Age Group","45-54","Hospitalised",183,NA,NA
2020-04-03,"Age Group","45-54","In ICU",38,NA,NA
2020-04-03,"Age Group","45-54","Died",4,NA,NA
2020-04-03,"Age Group","55-64","Total",647,NA,NA
2020-04-03,"Age Group","55-64","Hospitalised",185,NA,NA
2020-04-03,"Age Group","55-64","In ICU",41,NA,NA
2020-04-03,"Age Group","55-64","Died",7,NA,NA
2020-04-03,"Age Group","65+","Total",1070,NA,NA
2020-04-03,"Age Group","65+","Hospitalised",593,NA,NA
2020-04-03,"Age Group","65+","In ICU",68,NA,NA
2020-04-03,"Age Group","65+","Died",137,NA,NA
2020-04-03,"Age Group","Unknown","Total",11,NA,NA
2020-04-03,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-03,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-03,"Age Group","Unknown","Died",0,NA,NA
2020-04-02,"Age Group","<5","Total",21,NA,NA
2020-04-02,"Age Group","<5","Hospitalised",6,NA,NA
2020-04-02,"Age Group","<5","In ICU",0,NA,NA
2020-04-02,"Age Group","<5","Died",0,NA,NA
2020-04-02,"Age Group","5-14","Total",33,NA,NA
2020-04-02,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-02,"Age Group","5-14","In ICU",1,NA,NA
2020-04-02,"Age Group","5-14","Died",0,NA,NA
2020-04-02,"Age Group","15-24","Total",255,NA,NA
2020-04-02,"Age Group","15-24","Hospitalised",34,NA,NA
2020-04-02,"Age Group","15-24","In ICU",1,NA,NA
2020-04-02,"Age Group","15-24","Died",0,NA,NA
2020-04-02,"Age Group","25-34","Total",678,NA,NA
2020-04-02,"Age Group","25-34","Hospitalised",83,NA,NA
2020-04-02,"Age Group","25-34","In ICU",7,NA,NA
2020-04-02,"Age Group","25-34","Died",2,NA,NA
2020-04-02,"Age Group","35-44","Total",751,NA,NA
2020-04-02,"Age Group","35-44","Hospitalised",101,NA,NA
2020-04-02,"Age Group","35-44","In ICU",9,NA,NA
2020-04-02,"Age Group","35-44","Died",1,NA,NA
2020-04-02,"Age Group","45-54","Total",764,NA,NA
2020-04-02,"Age Group","45-54","Hospitalised",174,NA,NA
2020-04-02,"Age Group","45-54","In ICU",36,NA,NA
2020-04-02,"Age Group","45-54","Died",3,NA,NA
2020-04-02,"Age Group","55-64","Total",584,NA,NA
2020-04-02,"Age Group","55-64","Hospitalised",174,NA,NA
2020-04-02,"Age Group","55-64","In ICU",38,NA,NA
2020-04-02,"Age Group","55-64","Died",7,NA,NA
2020-04-02,"Age Group","65+","Total",918,NA,NA
2020-04-02,"Age Group","65+","Hospitalised",540,NA,NA
2020-04-02,"Age Group","65+","In ICU",66,NA,NA
2020-04-02,"Age Group","65+","Died",118,NA,NA
2020-04-02,"Age Group","Unknown","Total",10,NA,NA
2020-04-02,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-02,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-02,"Age Group","Unknown","Died",0,NA,NA
2020-04-01,"Age Group","<5","Total",20,NA,NA
2020-04-01,"Age Group","<5","Hospitalised",6,NA,NA
2020-04-01,"Age Group","<5","In ICU",0,NA,NA
2020-04-01,"Age Group","<5","Died",0,NA,NA
2020-04-01,"Age Group","5-14","Total",30,NA,NA
2020-04-01,"Age Group","5-14","Hospitalised",4,NA,NA
2020-04-01,"Age Group","5-14","In ICU",1,NA,NA
2020-04-01,"Age Group","5-14","Died",0,NA,NA
2020-04-01,"Age Group","15-24","Total",235,NA,NA
2020-04-01,"Age Group","15-24","Hospitalised",32,NA,NA
2020-04-01,"Age Group","15-24","In ICU",1,NA,NA
2020-04-01,"Age Group","15-24","Died",0,NA,NA
2020-04-01,"Age Group","25-34","Total",618,NA,NA
2020-04-01,"Age Group","25-34","Hospitalised",81,NA,NA
2020-04-01,"Age Group","25-34","In ICU",7,NA,NA
2020-04-01,"Age Group","25-34","Died",2,NA,NA
2020-04-01,"Age Group","35-44","Total",685,NA,NA
2020-04-01,"Age Group","35-44","Hospitalised",94,NA,NA
2020-04-01,"Age Group","35-44","In ICU",9,NA,NA
2020-04-01,"Age Group","35-44","Died",1,NA,NA
2020-04-01,"Age Group","45-54","Total",690,NA,NA
2020-04-01,"Age Group","45-54","Hospitalised",163,NA,NA
2020-04-01,"Age Group","45-54","In ICU",35,NA,NA
2020-04-01,"Age Group","45-54","Died",1,NA,NA
2020-04-01,"Age Group","55-64","Total",537,NA,NA
2020-04-01,"Age Group","55-64","Hospitalised",160,NA,NA
2020-04-01,"Age Group","55-64","In ICU",36,NA,NA
2020-04-01,"Age Group","55-64","Died",6,NA,NA
2020-04-01,"Age Group","65+","Total",831,NA,NA
2020-04-01,"Age Group","65+","Hospitalised",497,NA,NA
2020-04-01,"Age Group","65+","In ICU",59,NA,NA
2020-04-01,"Age Group","65+","Died",103,NA,NA
2020-04-01,"Age Group","Unknown","Total",9,NA,NA
2020-04-01,"Age Group","Unknown","Hospitalised",2,NA,NA
2020-04-01,"Age Group","Unknown","In ICU",0,NA,NA
2020-04-01,"Age Group","Unknown","Died",0,NA,NA
2020-03-31,"Age Group","<5","Total",19,NA,NA
2020-03-31,"Age Group","<5","Hospitalised",6,NA,NA
2020-03-31,"Age Group","<5","In ICU",0,NA,NA
2020-03-31,"Age Group","<5","Died",0,NA,NA
2020-03-31,"Age Group","5-14","Total",30,NA,NA
